sentence_key	texte_expe	XP_type	item	type-de-phrase	TOCHANGE_FI	audio_type	task_question_type	list	spk_sex	spk_id	OLDspk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	orig_filename	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	OLD_sentence_key	texte_turn_brut	spk_age	OLDOLD_sentence_key
204-XP_mbrola-is.it.question-whexsitu-clair-FI-FI-FI-8-MR-F-quel_merveilleux_homme_est_parti	quel merveilleux homme est parti ?	XP_mbrola	69	whexsitu	YES	clair	is.it.question	FI	F	MR	FI	8	204	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	194-we-OR-FI-FI-0-8-MR-F-quel_merveilleux_homme_est_parti			
199-XP_mbrola-is.it.decla-whexsitu-clair-FI-FI-FI-12-MT-F-quel_objet_utile_l_artisan_a_fabriqué	quel objet utile l’artisan a fabriqué ?	XP_mbrola	70	whexsitu	NO	clair	is.it.decla	FI	F	MT	FI	12	199	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	197-we-CL-FI-FI-0-12-MT-F-quel_objet_utile_l_artisan_a_fabriqué			
237-XP_mbrola-is.it.decla-whexclamative-delex-FI-FI-FI-10-SI-M-quel_orage_violent_a_fait_peur_au_chien	quel orage violent a fait peur au chien !	XP_mbrola	71	whexclamative	NO	delex	is.it.decla	FI	M	SI	FI	10	237	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	237-ex-DE-FI-FI-0-10-SI-M-quel_orage_violent_a_fait_peur_au_chien			
238-XP_mbrola-is.it.question-whexclamative-delex-FI-FI-FI-11-SI-M-quel_professeur_charmant_ils_ont_décoré	quel professeur charmant ils ont décoré !	XP_mbrola	72	whexclamative	NO	delex	is.it.question	FI	M	SI	FI	11	238	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	238-ex-DE-FI-FI-0-11-SI-M-quel_professeur_charmant_ils_ont_décoré			
230-XP_mbrola-is.it.question-whexclamative-delex-FI-FI-FI-11-LU-M-quel_somptueux_opéra_ils_ont_programmé	quel somptueux opéra ils ont programmé !	XP_mbrola	73	whexclamative	NO	delex	is.it.question	FI	M	LU	FI	11	230	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	215-ex-DE-FI-FI-0-11-LU-M-quel_somptueux_opéra_ils_ont_programmé			
219-XP_mbrola-is.it.decla-whexclamative-clair-FI-FI-FI-9-LU-M-quel_superbe_tableau_pierre_a_peint	quel superbe tableau Pierre a peint !	XP_mbrola	74	whexclamative	NO	clair	is.it.decla	FI	M	LU	FI	9	219	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	213-ex-CL-FI-FI-0-9-LU-M-quel_superbe_tableau_pierre_a_peint			
193-XP_mbrola-is.it.decla-whexsitu-clair-FI-FI-FI-14-LU-M-quelle_avocate_grandiose_a_défendu_cet_accusé	quelle avocate grandiose a défendu cet accusé ?	XP_mbrola	75	whexsitu	NO	clair	is.it.decla	FI	M	LU	FI	14	193	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	181-we-CL-FI-FI-0-14-LU-M-quelle_avocate_grandiose_a_défendu_cet_accusé			
221-XP_mbrola-is.it.decla-whexclamative-clair-FI-FI-FI-12-MR-F-quelle_balade_agréable_ils_ont_organisée	quelle balade agréable ils ont organisée !	XP_mbrola	76	whexclamative	NO	clair	is.it.decla	FI	F	MR	FI	12	221	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	220-ex-CL-FI-FI-0-12-MR-F-quelle_balade_agréable_ils_ont_organisée			
194-XP_mbrola-is.it.question-whexsitu-clair-FI-FI-FI-13-LU-M-quelle_députée_mauvaise_a_gagné_les_élections	quelle députée mauvaise a gagné les élections ?	XP_mbrola	77	whexsitu	NO	clair	is.it.question	FI	M	LU	FI	13	194	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	182-we-CL-FI-FI-0-13-LU-M-quelle_députée_mauvaise_a_gagné_les_élections			
240-XP_mbrola-is.it.question-whexclamative-delex-FI-FI-FI-11-SI-M-quelle_église_merveilleuse_ils_ont_visitée	quelle église merveilleuse ils ont visitée !	XP_mbrola	78	whexclamative	YES	delex	is.it.question	FI	M	SI	FI	11	240	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	239-ex-OR-FI-FI-0-11-SI-M-quelle_église_merveilleuse_ils_ont_visitée			
205-XP_mbrola-is.it.decla-whexsitu-delex-FI-FI-FI-13-LU-M-quelle_élève_enthousiaste_le_prof_a_félicitée	quelle élève enthousiaste le prof a félicitée ?	XP_mbrola	79	whexsitu	NO	delex	is.it.decla	FI	M	LU	FI	13	205	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	183-we-DE-FI-FI-0-13-LU-M-quelle_élève_enthousiaste_le_prof_a_félicitée			
196-XP_mbrola-is.it.question-whexsitu-clair-FI-FI-FI-9-MR-F-quelle_fabuleuse_jupe_elle_a_achetée	quelle fabuleuse jupe elle a achetée ?	XP_mbrola	80	whexsitu	NO	clair	is.it.question	FI	F	MR	FI	9	196	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	189-we-CL-FI-FI-0-9-MR-F-quelle_fabuleuse_jupe_elle_a_achetée			
215-XP_mbrola-is.it.decla-whexsitu-delex-FI-FI-FI-10-MT-F-quelle_femme_superbe_oscar_veut_embrasser	quelle femme superbe Oscar veut embrasser ?	XP_mbrola	81	whexsitu	YES	delex	is.it.decla	FI	F	MT	FI	10	215	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	202-we-OR-FI-FI-0-10-MT-F-quelle_femme_superbe_oscar_veut_embrasser			
223-XP_mbrola-is.it.decla-whexclamative-clair-FI-FI-FI-7-MT-F-quelle_fin_curieuse_il_a_eu	quelle fin curieuse il a eu !	XP_mbrola	82	whexclamative	NO	clair	is.it.decla	FI	F	MT	FI	7	223	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	227-ex-CL-FI-FI-0-7-MT-F-quelle_fin_curieuse_il_a_eu			
206-XP_mbrola-is.it.question-whexsitu-delex-FI-FI-FI-11-LU-M-quelle_fin_étonnante_l_auteur_a_divulguée	quelle fin étonnante l’auteur a divulguée ?	XP_mbrola	83	whexsitu	NO	delex	is.it.question	FI	M	LU	FI	11	206	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	184-we-DE-FI-FI-0-11-LU-M-quelle_fin_étonnante_l_auteur_a_divulguée			
212-XP_mbrola-is.it.question-whexsitu-delex-FI-FI-FI-10-MT-F-quelle_grande_footballeuse_a_marqué_ce_but	quelle grande footballeuse a marqué ce but ?	XP_mbrola	84	whexsitu	NO	delex	is.it.question	FI	F	MT	FI	10	212	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	199-we-DE-FI-FI-0-10-MT-F-quelle_grande_footballeuse_a_marqué_ce_but			
216-XP_mbrola-is.it.question-whexsitu-delex-FI-FI-FI-9-SI-M-quelle_haute_tour_il_a_escaladé	quelle haute tour il a escaladé ?	XP_mbrola	85	whexsitu	YES	delex	is.it.question	FI	M	SI	FI	9	216	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	210-we-OR-FI-FI-0-9-SI-M-quelle_haute_tour_il_a_escaladé			
222-XP_mbrola-is.it.question-whexclamative-clair-FI-FI-FI-9-MR-F-quelle_maison_jolie_ils_ont_trouvée	quelle maison jolie ils ont trouvée !	XP_mbrola	86	whexclamative	NO	clair	is.it.question	FI	F	MR	FI	9	222	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	221-ex-CL-FI-FI-0-9-MR-F-quelle_maison_jolie_ils_ont_trouvée			
239-XP_mbrola-is.it.decla-whexclamative-delex-FI-FI-FI-10-MT-F-quelle_mignonne_sculpture_sophie_a_vendue	quelle mignonne sculpture Sophie a vendue !	XP_mbrola	87	whexclamative	YES	delex	is.it.decla	FI	F	MT	FI	10	239	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	233-ex-OR-FI-FI-0-10-MT-F-quelle_mignonne_sculpture_sophie_a_vendue			
213-XP_mbrola-is.it.decla-whexsitu-delex-FI-FI-FI-10-SI-M-quelle_minuscule_statuette_le_sage_adore	quelle minuscule statuette le sage adore ?	XP_mbrola	88	whexsitu	NO	delex	is.it.decla	FI	M	SI	FI	10	213	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	206-we-DE-FI-FI-0-10-SI-M-quelle_minuscule_statuette_le_sage_adore			
226-XP_mbrola-is.it.question-whexclamative-clair-FI-FI-FI-9-SI-M-quelle_montagne_haute_ils_ont_creusée	quelle montagne haute ils ont creusée !	XP_mbrola	89	whexclamative	NO	clair	is.it.question	FI	M	SI	FI	9	226	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	235-ex-CL-FI-FI-0-9-SI-M-quelle_montagne_haute_ils_ont_creusée			
224-XP_mbrola-is.it.question-whexclamative-clair-FI-FI-FI-15-MT-F-quelle_parfaite_introduction_le_doctorant_a_rédigée	quelle parfaite introduction le doctorant a rédigée !	XP_mbrola	90	whexclamative	NO	clair	is.it.question	FI	F	MT	FI	15	224	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	228-ex-CL-FI-FI-0-15-MT-F-quelle_parfaite_introduction_le_doctorant_a_rédigée			
214-XP_mbrola-is.it.question-whexsitu-delex-FI-FI-FI-9-SI-M-quelle_peinture_somptueuse_ils_ont_achetée	quelle peinture somptueuse ils ont achetée ?	XP_mbrola	91	whexsitu	NO	delex	is.it.question	FI	M	SI	FI	9	214	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	207-we-DE-FI-FI-0-9-SI-M-quelle_peinture_somptueuse_ils_ont_achetée			
228-XP_mbrola-is.it.question-whexclamative-clair-FI-FI-FI-11-MR-F-quelle_personne_fabuleuse_il_a_épousée	quelle personne fabuleuse il a épousée !	XP_mbrola	92	whexclamative	YES	clair	is.it.question	FI	F	MR	FI	11	228	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	226-ex-OR-FI-FI-0-11-MR-F-quelle_personne_fabuleuse_il_a_épousée			
207-XP_mbrola-is.it.decla-whexsitu-delex-FI-FI-FI-11-LU-M-quelle_tarte_appétissante_elle_a_cuisinée	quelle tarte appétissante elle a cuisinée ?	XP_mbrola	93	whexsitu	NO	delex	is.it.decla	FI	M	LU	FI	11	207	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	185-we-DE-FI-FI-0-11-LU-M-quelle_tarte_appétissante_elle_a_cuisinée			
227-XP_mbrola-is.it.decla-whexclamative-clair-FI-FI-FI-11-LU-M-quelle_utile_inspiration_il_m_a_donnée	quelle utile inspiration il m’a donnée !	XP_mbrola	94	whexclamative	YES	clair	is.it.decla	FI	M	LU	FI	11	227	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	218-ex-OR-FI-FI-0-11-LU-M-quelle_utile_inspiration_il_m_a_donnée			
202-XP_mbrola-is.it.question-whexsitu-clair-FI-FI-FI-11-SI-M-quelle_violente_tempête_a_détruit_la_maison	quelle violente tempête a détruit la maison ?	XP_mbrola	95	whexsitu	NO	clair	is.it.question	FI	M	SI	FI	11	202	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	205-we-CL-FI-FI-0-11-SI-M-quelle_violente_tempête_a_détruit_la_maison			
210-XP_mbrola-is.it.question-whexsitu-delex-FI-FI-FI-8-MR-F-quelle_voiture_énorme_il_désire	quelle voiture énorme il désire ?	XP_mbrola	96	whexsitu	NO	delex	is.it.question	FI	F	MR	FI	8	210	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	FI	192-we-DE-FI-FI-0-8-MR-F-quelle_voiture_énorme_il_désire			
